势力	恶	1.49365478754	-1.0
出賣	好	3.33183717728	1.0
那年	哀	1.15683841705	0.0
要金	好	1.79869508743	1.0
日式	好	0.504617869854	0.0
生活化	惧	0.515448451042	0.0
没脑子	好	1.29740336537	1.0
战败	好	1.76671296358	1.0
和祖贤	恶	1.53311634064	0.0
三宫	好	2.49301409721	1.0
闻其声	好	2.10695689917	1.0
出战	恶	1.60855150223	-1.0
博里	乐	1.77705824375	0.0
崇叔	哀	1.52638614178	-1.0
人无语	惊	1.44555199146	0.0
虞美人	恶	2.50815761089	0.0
禁过	乐	2.700070858	1.0
老草	恶	0.881857156754	-1.0
讨人嫌	恶	1.59498292208	-1.0
强度	恶	1.33300513029	-1.0
上少	好	1.01704698801	0.0
打劫	恶	1.52128779888	-1.0
逼急	哀	3.15899753571	-1.0
上尉	恶	0.615712285042	-1.0
通婚	恶	2.17595386505	-1.0
查出	恶	0.944558441639	-1.0
变树	恶	2.57809317112	-1.0
昆式	好	1.7427842617	1.0
永垂不朽	好	1.96407008171	1.0
天依	哀	1.45961773396	-1.0
商务	好	0.993302166462	1.0
年号	恶	1.01694524288	-1.0
煌煌	好	1.35152351856	1.0
巴尔巴	乐	1.51169002056	1.0
小蓝	好	2.7236700058	1.0
龙平龙平龙平	恶	1.15357780457	0.0
太大聲	恶	1.32844829559	-1.0
抗冻	好	1.72886073589	1.0
夸怕	恶	3.47743630409	0.0
天伦之乐	恶	2.32747888565	-1.0
用炸	恶	1.27951359749	-1.0
挺嫩	恶	1.32834208012	0.0
谢谢	好	1.29316341877	1.0
最烈	好	0.68519705534	0.0
水幕	惊	1.43891811371	0.0
痛感	恶	1.3614692688	-1.0
真坑	恶	1.64157664776	-1.0
总教头	恶	2.0979155302	-1.0
驕	好	1.71771025658	1.0
商鞅	恶	2.36285018921	-1.0
奥拉夫	恶	1.90544092655	-1.0
不晕么	乐	1.99778348207	1.0
搭訕	恶	1.15763831139	-1.0
月黑风高	惧	1.94574075937	-1.0
最烦	恶	0.924604535103	-1.0
花樣	好	1.71538460255	1.0
浒	好	1.42402839661	1.0
沙發	恶	1.84008550644	0.0
底鞋	乐	2.1090631485	0.0
挑选	恶	1.46582704782	-1.0
了秀吉	恶	2.47400045395	-1.0
比顺	乐	2.55663710833	0.0
繼承	恶	2.54671382904	-1.0
弹评	恶	2.04760956764	-1.0
天山童姥	恶	2.17429828644	-1.0
宅神	惧	2.60592001677	-1.0
代课	恶	2.92237877846	-1.0
一气	哀	2.77015948296	0.0
皇族	惧	1.5002989769	0.0
最猛	好	2.71810817719	1.0
儿童	恶	1.81986200809	-1.0
沖田葵	恶	3.58704924583	-1.0
厌离	惧	2.84462785721	0.0
白眼狼	好	1.33748558164	0.0
东海	恶	1.6564078331	0.0
胡金	好	1.60578238964	0.0
虎视眈眈	好	2.52819418907	0.0
超车	恶	0.867823600769	-1.0
淮扬菜	好	0.625163435936	1.0
激女	惊	1.48748990893	0.0
法式	恶	1.73247504234	0.0
燃炸	恶	3.6901819706	-1.0
文章	好	2.01283693314	1.0
画剧	好	1.64948862791	1.0
观影	恶	1.36602383852	0.0
同步	好	1.00455224514	0.0
烂好人	恶	0.867084145546	-1.0
小云	好	3.94687414169	1.0
杀掉	哀	0.625141203403	-1.0
透明度	恶	1.77386784554	-1.0
瓦西	好	2.60097116232	1.0
蓑	好	1.1515891552	1.0
拒接	恶	1.94485986233	-1.0
真响	恶	1.14069008827	-1.0
夜帅	恶	3.32987785339	-1.0
老肖	惧	2.80818605423	-1.0
后知后觉	恶	2.91484117508	-1.0
专心致志	哀	2.32681310177	-1.0
打入	好	1.37658429146	1.0
帅醒	恶	2.17567682266	-1.0
牛头不对马嘴	恶	1.4612082839	-1.0
包亮	好	2.40284860134	1.0
宝石	哀	1.56224405766	0.0
越塔强	乐	2.16154897213	0.0
艳福不浅	哀	1.17008197308	0.0
装载	恶	1.59305906296	-1.0
抱妹	恶	1.58152538538	-1.0
大众化	恶	2.31087827682	-1.0
霸气	好	2.03483766317	1.0
涂白	好	2.52010941505	1.0
摸不着头脑	恶	1.02402830124	-1.0
赔偿	怒	1.88482105732	0.0
妖小	好	0.905083596706	0.0
天角兽	好	2.65962284803	1.0
怕死	哀	0.865945100784	0.0
嘴粉	乐	3.40577363968	0.0
慢用	好	1.56979334354	0.0
说道	恶	1.5563737154	-1.0
垫背	恶	2.08588123322	0.0
南翔	恶	0.540326714516	-1.0
沉重	哀	1.75346553326	0.0
王文琦	恶	1.64581471682	-1.0
姜氏	乐	2.81236791611	1.0
惠里菜	哀	2.48455131054	-1.0
机制	好	1.52755236626	1.0
鸟儿	恶	2.5921933651	-1.0
后无来者	好	4.28938746452	1.0
急刹车	哀	1.68310278654	0.0
墓道	恶	1.85152870417	-1.0
痛批	恶	2.46018004417	-1.0
頔	恶	2.46897172928	-1.0
可爱多	恶	1.17059242725	0.0
饲养	好	1.86657977104	1.0
沙画	哀	1.96797287464	-1.0
投胎	哀	0.57762914896	-1.0
法律	恶	0.434553802013	-1.0
翻越	惧	2.05237656832	0.0
萌宝	哀	1.77185750008	-1.0
有啥	恶	1.16357588768	-1.0
暹罗	好	2.2576956749	1.0
戴眼镜	恶	1.15433335304	-1.0
无形	恶	0.550129950047	-1.0
一夫当关	乐	3.41500759125	1.0
许冠武	好	2.94286966324	1.0
诡辩	好	0.538933694363	0.0
阿弥陀	恶	1.24725365639	-1.0
翠儿	好	0.657124817371	0.0
上当	恶	1.55798077583	-1.0
纽带	恶	3.16389203072	-1.0
深浅	好	1.72681474686	1.0
姜汁	乐	0.972769975662	0.0
倒转	恶	1.06477618217	-1.0
主个	恶	0.611497759819	-1.0
